Date,Open,High,Low,Close,Adj Close,Volume,Ticker,TP,TPV,VWAP
2020-01-02,34.5,34.810001373291016,34.349998474121094,34.52000045776367,30.745059967041016,505300,IMO.TO,34.56000010172526,17463168.05140177,
2020-01-03,34.689998626708984,34.869998931884766,34.45000076293945,34.459999084472656,30.691625595092773,799000,IMO.TO,34.59333292643229,27640073.0082194,
2020-01-06,34.75,34.91999816894531,34.4900016784668,34.86000061035156,31.04788017272949,653200,IMO.TO,34.756666819254555,22703054.766337074,
2020-01-07,34.77000045776367,34.77000045776367,34.2400016784668,34.52000045776367,30.745059967041016,512000,IMO.TO,34.51000086466471,17669120.442708332,
2020-01-08,34.63999938964844,35.150001525878906,34.40999984741211,34.65999984741211,30.869747161865234,1100100,IMO.TO,34.74000040690104,38217474.44763184,
2020-01-09,34.650001525878906,35.18000030517578,34.310001373291016,35.13999938964844,31.29726219177246,1022000,IMO.TO,34.87666702270508,35643953.69720459,
2020-01-10,35.119998931884766,35.189998626708984,34.880001068115234,35.11000061035156,31.270544052124023,675500,IMO.TO,35.06000010172526,23683030.06871541,
2020-01-13,35.08000183105469,35.13999938964844,34.70000076293945,35.060001373291016,31.22600173950196,810400,IMO.TO,34.96666717529297,28336987.078857426,
2020-01-14,35.09000015258789,35.290000915527344,34.95000076293945,35.040000915527344,31.208194732666016,777000,IMO.TO,35.09333419799805,27267520.67184448,
2020-01-15,35.04999923706055,35.2400016784668,34.970001220703125,35.06999969482422,31.234912872314453,529900,IMO.TO,35.09333419799805,18595957.791519165,
2020-01-16,35.290000915527344,35.75,35.189998626708984,35.65999984741211,31.76039123535156,1039300,IMO.TO,35.53333282470703,36929792.80471802,
2020-01-17,35.79999923706055,35.79999923706055,35.380001068115234,35.45000076293945,31.5733585357666,589000,IMO.TO,35.54333368937174,20935023.543039955,
2020-01-20,35.54999923706055,35.54999923706055,34.970001220703125,35.0,31.172571182250977,387000,IMO.TO,35.173333485921226,13612080.059051514,
2020-01-21,34.869998931884766,35.029998779296875,34.33000183105469,34.33000183105469,30.57583808898925,1248200,IMO.TO,34.563334147135414,43141953.68245442,
2020-01-22,34.2599983215332,34.529998779296875,33.91999816894531,34.189998626708984,30.451141357421875,682100,IMO.TO,34.213331858317055,23336913.660558064,
2020-01-23,33.93000030517578,34.119998931884766,33.630001068115234,34.09000015258789,30.3620834350586,782400,IMO.TO,33.9466667175293,26559872.03979492,
2020-01-24,33.95000076293945,34.09000015258789,33.25,33.58000183105469,29.907855987548828,884500,IMO.TO,33.640000661214195,29754580.58484396,
2020-01-27,33.029998779296875,33.349998474121094,32.540000915527344,32.599998474121094,29.03501892089844,1251000,IMO.TO,32.82999928792318,41070329.109191895,
2020-01-28,32.66999816894531,33.130001068115234,32.65999984741211,32.689998626708984,29.115177154541016,832800,IMO.TO,32.826666514078774,27338047.8729248,
2020-01-29,32.810001373291016,33.11000061035156,32.61000061035156,32.619998931884766,29.052833557128903,679600,IMO.TO,32.78000005086263,22277288.03456625,
2020-01-30,32.29999923706055,32.630001068115234,32.06999969482422,32.13999938964844,28.625320434570312,1103100,IMO.TO,32.28000005086263,35608068.05610657,
2020-01-31,32.040000915527344,32.45000076293945,31.06999969482422,31.3799991607666,27.94843292236328,1822000,IMO.TO,31.63333320617676,57635933.10165405,
2020-02-03,31.39999961853028,31.56999969482422,30.549999237060547,30.670000076293945,27.316076278686523,1441800,IMO.TO,30.929999669392902,44594873.52333069,
2020-02-04,31.0,31.26000022888184,30.6299991607666,30.81999969482422,27.44967460632324,1014500,IMO.TO,30.90333302815755,31351431.35706584,
2020-02-05,31.190000534057617,31.86000061035156,31.190000534057617,31.75,28.277973175048828,1356900,IMO.TO,31.600000381469727,42878040.51761627,
2020-02-06,31.71999931335449,31.90999984741211,31.34000015258789,31.770000457763672,28.295785903930664,773500,IMO.TO,31.673333485921223,24499323.451360065,
2020-02-07,31.5,31.530000686645508,31.01000022888184,31.209999084472656,27.79702377319336,1106500,IMO.TO,31.25,34578125.0,
2020-02-10,31.100000381469727,31.14999961853028,30.850000381469727,31.09000015258789,27.69014549255371,846600,IMO.TO,31.03000005086263,26269998.043060303,
2020-02-11,31.32999992370605,31.64999961853028,31.14999961853028,31.290000915527344,27.86827850341797,577200,IMO.TO,31.363333384195965,18102916.02935791,
2020-02-12,31.63999938964844,32.099998474121094,31.440000534057617,31.959999084472656,28.465007781982425,934900,IMO.TO,31.833332697550457,29760982.73893992,33.19168028312787
2020-02-13,31.81999969482422,31.81999969482422,31.43000030517578,31.770000457763672,28.295785903930664,1666500,IMO.TO,31.673333485921223,52783610.25428772,33.07619963212936
2020-02-14,31.81999969482422,31.989999771118164,31.59000015258789,31.799999237060547,28.3225040435791,1113300,IMO.TO,31.793333053588867,35395517.688560486,32.98261073403923
2020-02-18,31.549999237060547,31.96999931335449,31.31999969482422,31.709999084472656,28.24234771728516,1469100,IMO.TO,31.66666603088379,46521499.065971375,32.87609312221823
2020-02-19,31.71999931335449,32.20000076293945,31.71999931335449,32.130001068115234,28.61642265319824,641900,IMO.TO,32.01666704813639,20551498.57819875,32.828483622410765
2020-02-20,32.189998626708984,32.38999938964844,32.040000915527344,32.15999984741211,28.64313697814941,1167400,IMO.TO,32.1966667175293,37586388.7260437,32.731294394042216
2020-02-21,31.920000076293945,32.040000915527344,31.520000457763672,31.56999969482422,28.117656707763672,636600,IMO.TO,31.71000035603841,20186586.226654053,32.63272721902491
2020-02-24,30.670000076293945,31.38999938964844,30.6200008392334,31.209999084472656,27.79702377319336,1618500,IMO.TO,31.073333104451496,50292189.62955475,32.492934978129746
2020-02-25,31.440000534057617,31.520000457763672,30.63999938964844,30.809999465942383,27.44076919555664,1620300,IMO.TO,30.989999771118164,50213096.62914276,32.34780830085615
2020-02-26,30.979999542236328,31.06999969482422,29.5,29.549999237060547,26.31855201721192,2030100,IMO.TO,30.03999964396159,60984203.27720642,32.13370766259321
2020-02-27,29.040000915527344,29.170000076293945,28.200000762939453,29.020000457763672,25.84651565551757,708800,IMO.TO,28.796667098999023,20411077.639770508,32.01088014279372
2020-02-28,28.299999237060547,29.459999084472656,27.670000076293945,29.38999938964844,26.176050186157227,2662800,IMO.TO,28.83999951680501,76795150.71334839,31.65115646673907
2020-03-02,29.5,30.209999084472656,29.200000762939453,30.1299991607666,26.83512687683105,2055700,IMO.TO,29.84666633605957,61355791.98703766,31.480235772068653
2020-03-03,30.290000915527344,30.43000030517578,29.59000015258789,29.770000457763672,26.514497756958008,2347800,IMO.TO,29.93000030517578,70269654.7164917,31.343521537557425
2020-03-04,29.90999984741211,30.270000457763672,29.51000022888184,29.959999084472656,26.882381439208984,1429600,IMO.TO,29.913333257039387,42764101.224263504,31.180775286702467
2020-03-05,29.56999969482422,30.030000686645508,28.979999542236328,29.3700008392334,26.352989196777344,1838600,IMO.TO,29.46000035603841,54165156.65461222,31.04456758214929
2020-03-06,28.68000030517578,29.11000061035156,27.75,28.229999542236328,25.33009147644043,3042600,IMO.TO,28.363333384195965,86298278.15475464,30.78817781622189
2020-03-09,21.0,25.520000457763672,21.0,23.540000915527344,21.121871948242188,3278400,IMO.TO,23.353333791097004,76561569.50073242,30.163663556152667
2020-03-10,24.84000015258789,24.940000534057617,22.39999961853028,23.280000686645508,20.888578414916992,3121600,IMO.TO,23.540000279744465,73482464.87325032,29.629338954268317
2020-03-11,22.520000457763672,23.07999992370605,19.950000762939453,20.030000686645508,17.972431182861328,4053000,IMO.TO,21.020000457763672,85194061.85531616,28.849500765134287
2020-03-12,18.81999969482422,18.940000534057617,16.09000015258789,16.479999542236328,14.787101745605469,4592600,IMO.TO,17.170000076293945,78854942.35038757,27.76810911703513
2020-03-13,17.059999465942383,18.059999465942383,16.110000610351562,17.770000457763672,15.944587707519531,4004000,IMO.TO,17.31333351135254,69322587.37945557,26.916092614159027
2020-03-16,16.309999465942383,16.5,14.699999809265137,15.170000076293944,13.611671447753906,4517900,IMO.TO,15.456666628519692,69831674.16098912,25.869302258522964
2020-03-17,15.0,15.3100004196167,11.880000114440918,12.670000076293944,11.368481636047363,6073900,IMO.TO,13.286666870117188,80701885.90240479,24.52547072725578
2020-03-18,11.0,12.140000343322754,10.270000457763672,11.18000030517578,10.031542778015137,4784600,IMO.TO,11.196667035420736,53571573.09767406,23.46232467499369
2020-03-19,11.210000038146973,13.649999618530272,11.199999809265137,13.130000114440918,11.781229972839355,4645600,IMO.TO,12.65999984741211,58813295.291137695,22.579605807389637
2020-03-20,13.279999732971191,14.300000190734863,12.75,13.010000228881836,11.67355728149414,4584100,IMO.TO,13.353333473205566,61213015.97452164,21.905452243228158
2020-03-23,13.279999732971191,13.65999984741211,12.470000267028809,12.6899995803833,11.38642692565918,4913100,IMO.TO,12.93999989827474,63575513.50021362,21.19890567276943
2020-03-24,13.800000190734863,14.3100004196167,13.399999618530272,14.220000267028809,12.759259223937988,2498700,IMO.TO,13.976666768391928,34923497.25418091,20.863544091437536
2020-03-25,14.649999618530272,15.699999809265137,13.789999961853027,15.010000228881836,13.468107223510742,2239800,IMO.TO,14.833333333333334,33223700.0,20.61984617414359
2020-03-26,15.149999618530272,15.93000030517578,14.260000228881836,14.4399995803833,12.956658363342283,2284400,IMO.TO,14.87666670481364,33984257.42047627,20.33073750328129
2020-03-27,14.119999885559082,14.300000190734863,13.149999618530272,13.3100004196167,11.94273853302002,2469500,IMO.TO,13.586666742960611,33552273.52174123,19.899453364199736
2020-03-30,13.140000343322754,14.960000038146973,12.529999732971191,14.859999656677246,13.333516120910645,2794400,IMO.TO,14.116666475931805,39447612.80034383,19.549964673046137
2020-03-31,15.489999771118164,16.959999084472656,15.220000267028809,15.90999984741211,14.27565574645996,3800400,IMO.TO,16.02999973297119,60920410.98518372,19.189345765280052
2020-04-01,14.829999923706056,16.690000534057617,14.619999885559082,15.710000038146973,14.096199035644531,2384400,IMO.TO,15.673333485921225,37371496.36383057,19.000937738785836
2020-04-02,16.579999923706055,18.059999465942383,16.040000915527344,17.43000030517578,15.63951587677002,3170600,IMO.TO,17.176666895548504,54460340.059026085,18.766035705742887
2020-04-03,18.209999084472656,18.3700008392334,16.31999969482422,16.969999313354492,15.226767539978027,2598800,IMO.TO,17.21999994913737,44751335.8678182,18.63303490477761
2020-04-06,17.3799991607666,17.649999618530273,16.719999313354492,17.200000762939453,15.43313980102539,1872700,IMO.TO,17.18999989827474,32191712.809499104,18.385931563327055
2020-04-07,17.950000762939453,18.07999992370605,17.079999923706055,17.1200008392334,15.361363410949709,2825600,IMO.TO,17.426666895548504,49240789.98006185,18.13884913516637
2020-04-08,17.219999313354492,18.190000534057617,17.219999313354492,18.06999969482422,16.21377182006836,2145400,IMO.TO,17.826666514078777,38245330.33930461,17.873962841428767
2020-04-09,19.14999961853028,19.200000762939453,17.90999984741211,18.06999969482422,16.21377182006836,2812100,IMO.TO,18.3933334350586,51723892.95272827,17.808423256969864
2020-04-13,18.700000762939453,18.700000762939453,17.530000686645508,17.559999465942383,15.756160736083984,1521900,IMO.TO,17.93000030517578,27287667.46444702,17.500194129804125
2020-04-14,17.459999084472656,17.979999542236328,17.149999618530273,17.43000030517578,15.63951587677002,2038200,IMO.TO,17.519999821980793,35709263.637161255,17.232565019670716
2020-04-15,16.93000030517578,16.989999771118164,15.850000381469728,16.3700008392334,14.68840503692627,2027200,IMO.TO,16.40333366394043,33252838.00354004,16.89883439690322
2020-04-16,16.479999542236328,16.829999923706055,15.770000457763672,15.770000457763672,14.150038719177246,1793500,IMO.TO,16.1233336130778,28917198.835055035,16.68774081671918
2020-04-17,15.979999542236328,17.280000686645508,15.649999618530272,17.18000030517578,15.415194511413574,2036300,IMO.TO,16.703333536783855,34012998.080952965,16.440690505230833
2020-04-20,16.010000228881836,17.600000381469727,16.010000228881836,17.1299991607666,15.370332717895508,1601700,IMO.TO,16.913333257039387,27090085.877799984,16.060746885461466
2020-04-21,16.440000534057617,17.469999313354492,16.18000030517578,17.34000015258789,15.558761596679688,1927900,IMO.TO,16.996666590372723,32767873.51957957,15.820838911172554
2020-04-22,17.940000534057617,18.299999237060547,17.510000228881836,18.100000381469727,16.240690231323242,1634400,IMO.TO,17.96999994913737,29370167.91687012,15.593764507717335
2020-04-23,18.51000022888184,19.09000015258789,18.14999961853028,18.290000915527344,16.411170959472656,1498700,IMO.TO,18.51000022888184,27740937.343025208,15.393724869448556
