Date,Open,High,Low,Close,Adj Close,Volume,Ticker,TP,TPV,VWAP
2020-01-02,120.80999755859376,121.62999725341795,120.7699966430664,121.43000030517578,101.41383361816406,5205000,CVX,121.27666473388672,631245039.9398804,
2020-01-03,121.77999877929688,122.72000122070312,120.73999786376952,121.01000213623048,101.06306457519533,6360900,CVX,121.49000040690105,772785743.5882568,
2020-01-06,121.23999786376952,121.66999816894533,120.33000183105467,120.5999984741211,100.72063446044922,9953000,CVX,120.86666615804036,1202985928.2709756,
2020-01-07,119.0199966430664,119.7300033569336,117.7699966430664,119.05999755859376,99.43450927734376,7856900,CVX,118.85333251953124,933818748.2727052,
2020-01-08,118.5500030517578,119.08999633789062,117.6500015258789,117.6999969482422,98.29867553710938,7295900,CVX,118.14666493733723,861986252.7163187,
2020-01-09,117.58999633789062,117.91999816894533,116.18000030517578,117.51000213623048,98.1399917602539,7345300,CVX,117.20333353678386,860893645.8277385,
2020-01-10,117.5199966430664,117.69000244140624,116.4000015258789,116.44000244140624,97.24636840820312,6393800,CVX,116.8433354695638,747072918.325297,
2020-01-13,116.47000122070312,116.91000366210938,116.08000183105467,116.66000366210938,97.43011474609376,6846700,CVX,116.5500030517578,797982905.8944702,
2020-01-14,116.5,116.87999725341795,115.70999908447266,116.3000030517578,97.12944793701172,7189100,CVX,116.29666646321614,836068364.8707072,
2020-01-15,116.3000030517578,116.41000366210938,115.6500015258789,116.12999725341795,96.98747253417967,5808800,CVX,116.06333414713542,674188695.3938802,
2020-01-16,116.55999755859376,117.27999877929688,116.4499969482422,116.88999938964844,97.6221923828125,7022000,CVX,116.87333170572916,820684535.2376302,
2020-01-17,117.01000213623048,117.29000091552734,115.5199966430664,115.58000183105467,96.52811431884766,7885900,CVX,116.12999979654948,915789565.3956096,
2020-01-21,115.0999984741211,115.1500015258789,113.16999816894533,113.30999755859376,94.63230895996094,8470300,CVX,113.87666575113931,964569521.9118756,
